Title,Subtitle,Content,URL
Russia claims arrest of Ukrainian assassin network,Russia says it has arrested 18 Ukrainian ‘agents and accomplices’ who plotted to assassinate pro-Russian figures.,"Russia says that it has arrested a network of Ukrainian assassins targeting pro-Russian figures in the annexed Crimea peninsula. Moscow’s Federal Security Service (FSB) said on Monday that it has arrested 18 “agents and accomplices” of Ukraine’s special services. Several pro-Russian figures in Crimea and the occupied east of Ukraine have been attacked since the Kremlin launched its invasion of its neighbour in February 2022. The FSB said it made the arrests after discovering a weapons cache. Moscow accuses the Ukrainian agents of plotting to kill several pro-Russian government figures, as well as attacking Russian energy and rail networks. Among those pro-Russian figures targeted was the Moscow-appointed head of Crimea, Sergei Aksyonov. Oleg Tsaryov, a former member of the Ukrainian parliament, survived beingshot twicein October 2023, in an attack Russia blamed on Kyiv. Claims of sabotage are rife on both sides of the war, and such operations are thought to have killed or wounded hundreds of thousands of soldiers and damaged both countries’energyand transport infrastructure. On December 7, Russia said itarresteda foreign agent working for Ukraine’s secret services who blew up several Russian trains in Siberia believed to be carrying ordinances to the front lines. Russia’s claim that it has broken up the Ukrainian sabotage network comes amid fresh military strikes on Kyiv and fierce fighting in eastern Ukraine. Ukraine said on Monday that it had shot down eight ballistic missiles fired by Russia at Kyiv, in the first attack on the capital city in months. Four people were injured by shrapnel in the southeastern Darnitskyi district, police said. Meanwhile, Russian forces have reportedly stepped up their offensive on the eastern city of Avdiivka, which they have zeroed in on as part of their campaign to overtake the Donbas region. Ukraine said Russia’s military had launched “massive assault actions” on the city on Sunday, but that its defences held and the front lines hardly budged. The Russian military has focused on eastern Ukraine since abandoning an advance on Kyiv in the first days after the February 2022 invasion. Now, heading into the harsh winter, Ukrainians fear Russia will strike at their energy system for a second straight year. To shore up their defences, Ukrainian officials are pleading with Western partners for more military aid. However, there appears to begrowing reluctancein the US and Europe to dole out the funds. In the US, Ukraine’s top single-country donor, the White House is struggling to convince Congress to approve a mammoth military aid package that includes $60bn earmarked for Ukraine. Ukraine’s President Volodymyr Zelenskyy will travel to Washington on Tuesday to make the case for more aid to US lawmakers.",https://www.aljazeera.com/news/2023/12/11/russia-claims-to-bust-ukrainian-sabotage-network-strikes-at-kiev
UK sends minehunters to boost Ukraine’s Black Sea forces,Britain and Norway plan to help Ukraine bolster Black Sea security amid its war with Russia.,"The UK has transferred two minehunter ships to Ukraine as part of a new push to strengthen the country’s presence in the Black Sea amid Russia’s invasion. The UK’s Ministry of Defence (MoD) announced Ukraine’s procurement of the two Royal Navy vessels on Monday. The deal is part of a new Maritime Capability Coalition, led by Britain and Norway, aimed at providing long-term military support tobolster securityin the Black Sea. The focus on maritime operations has increased after nearly two years of war. Ukraine has targeted Russia’s Black Sea Fleet, which is based in the annexed Crimea peninsula, as it has sought to use ships to exportgrain. “As an island nation with a proud maritime history, the UK and Royal Navy are particularly well-placed to support this endeavour, which will form part of a series of new coalitions formed between allies to ensure an enduring military commitment in support of Ukraine,” UK Defence Secretary Grant Shapps said, explaining how the warships are an important first step. “These minehunters will deliver vital capability to Ukraine, which will help save lives at sea and open up vital export routes, which have been severely limited since [Russian President Vladimir] Putin launched his illegal full-scale invasion,” Shapps said. “This capability boost marks the beginning of a new dedicated effort by the UK, Norway and our allies to strengthen Ukraine’s maritime capabilities over the long term, enhancing their ability to operate in defending their sovereign waters and bolstering security in the Black Sea.” The coalition will also work with the Ukrainian navy to expand its forces in the Black Sea, develop a Ukrainian Marine Corps and enhance the use of river patrol craft to defend inland and coastal waterways, the ministry said. The UK and Ukraine made the deal for the two minehunters in June 2021, before Russia’s full-scale invasion. Ukrainian soldiers have been training on the ships since last year. London has also provided military training courses to around 20,000 Ukrainians over the past year. The UK is thesecond-largest providerof military aid to Ukraine, after the US. The two Sandown-class mine countermeasures vessels were procured by Ukraine through UK Export Finance.",https://www.aljazeera.com/news/2023/12/11/uk-to-send-2-mine-destroying-ships-to-ukraines-black-sea-coast
"Zelenskyy to meet US President Joe Biden, House Speaker as aid stumbles","Ukrainian president will travel to Washington, DC as right-wing Republicans baulk at providing more help to Ukraine in its fight against Russia’s invasion.","Ukrainian President Volodymyr Zelenskyy will travel to Washington, DC on Monday for meetings at the White House and the United States Capitol as right-wing US Republicans resist efforts to send more money to support Ukraine’s response to Russia’s full-scale invasion. In a statement on Sunday, the White House said US President Joe Biden had invited Zelenskyy to discuss the “vital importance” of continued US support for Ukraine’s defence and the “urgent needs” it faces. Zelenskyy is also expected to address US senators on Tuesday morning. An aide for US House of RepresentativesSpeaker Mike Johnsonsaid Zelenskyy would also hold a private meeting with Johnson who has been trying to link Ukraine aid to immigration reforms at the US’s southern border. The meetings come as Biden attempts to rally support for a $106bn military aid plan mostly for Ukraine and Israel, whichRepublicans blockedlast week after walking out of a classified briefing on Ukraine amid demands for border reforms. Zelenskyy’s office confirmed the planned meeting with Biden, adding that key areas of discussion would include defence cooperation between the US and Ukraine, “particularly through joint projects on the production of weapons and air defence systems, as well as the coordination of efforts between our countries in the coming year”. Biden has warned of the risk of weakening US support for Ukraine and Shalanda Young, head of the White House Office of Management and Budget, reiterated those concerns on CBS’s Face the Nation on Sunday. “What happens if Putin marches through Ukraine, what’s next? NATO countries, our sons and daughters, are at risk of being a part of a larger conflict,” she told the programme. Republicans remained sceptical, however, with Senator JD Vance, a close ally of former US President Donald Trump who is campaigning for election again in 2024, dismissing the idea that the Russian president would put other NATO countries at risk. He told CNN on Sunday that he was opposed to what he termed a “blank cheque” for Ukraine. “What’s in America’s best interest is to accept Ukraine is going to have to cede some territory to the Russians and we need to bring the war to a close,” Vance said. Russia occupies about a fifth of Ukrainian territory. The funding row comes amid signs of fraying Western resolve on Ukraine after Kyiv’s much-heralded June offensive failed to make significant headway and Russia deploys more troops and steps up aerial attacks on Ukraine’s infrastructure as temperatures drop to freezing. On Monday, Ukraine’s Air Force said air defences shot down eight Russian missiles aimed at Kyiv early on Monday with the falling debris injuring at least two civilians. The White House said Biden’s meeting will come at a vital moment, “as Russia ramps up its missile and drone strikes against Ukraine”. The US State Department announced last week a stopgap $175m tranche of new aid for Ukraine on Wednesday, including HIMARS rockets, shells, missiles and ammunition. US Secretary of State Antony Blinken insisted on Sunday that “Ukraine has done an extraordinary job” defending itself. “The choice is very clear,” he said on ABC. “If we do this and help Ukraine sustain the achievements that it’s made, help ensure that Russia continues to suffer a strategic failure in Ukraine. That’s one route to go. “The other route to go is to do something that the only people who are rooting for it are in Moscow, and maybe in Tehran and Beijing, which is not to provide this assistance,” he said.",https://www.aljazeera.com/news/2023/12/11/zelenskyy-to-meet-us-president-joe-biden-house-speaker-as-aid-stumbles
"Russia-Ukraine war: List of key events, day 656","As the war enters its 656th day, these are the main developments.","Here is the situation on Monday, December 11, 2023.",https://www.aljazeera.com/news/2023/12/11/russia-ukraine-war-list-of-key-events-day-656
Israel cannot carry out ‘collective punishment’ of people in Gaza: Lavrov,"Speaking at the Doha Forum, the Russian foreign minister calls for international monitoring of the situation in Gaza.","The Russian foreign minister says it is unacceptable that Israel is using Hamas’s October 7 offensive as justification for a collective punishment of Palestinians in Gaza and has called for international monitoring of the situation on the ground in the besieged enclave. Speaking virtually at the Doha Forum on Sunday, Sergey Lavrov told Al Jazeera’s diplomatic editor James Bays the unprecedented attack by Hamas inside the Israeli territory did not happen in a vacuum. It was due to “decades and decades of a blockade [in Gaza] and decades and decades of unfulfilled promises to the Palestinians that they would have a state, living side to side with Israel in security and good neighbourliness”, he said. At least 17,700 Palestinians have beenkilled in Gazasince October 7 – 70 percent of them women and children, prompting rights bodies and experts to call it a “genocide”. In Israel, the revised official death toll from the Hamas attack stands at about 1,147.    Addressing the Doha Forum, a two-day global meeting being held in the Qatari capital, Lavrov said the ongoing war in Gaza is about “cancel culture” – a recent phenomenon that refers to the mass withdrawal of support to public figures or celebrities who did things in the past that are no more acceptable today. “Whatever you don’t like in the events which lead to a situation, you cancel,” he said. Russian President Vladimir Putin has called Israel’s offensive in Gaza a failure of US diplomacy and suggested that Moscow could be a mediator in the decades-long Israeli-Palestinian conflict. Moscow has also condemned this week’s US veto of a United Nations Security Council resolution calling for a humanitarian ceasefire in Gaza. Dmitry Polyanskiy, Russia’s representative at the UN,saidUS diplomacy was “leaving scorched earth in its wake”. Shortly after Lavrov spoke at the Doha Forum, Israeli Prime Minister Benjamin Netanyahu held a telephone conversation with Putin, expressing his “displeasure” at Moscow’s positions against Israel at the UN and other global forums. “The prime minister emphasised that any country that would suffer a criminal terrorist attack such as Israel experienced would act with no less force than the one Israel is using,” read a statement from Netanyahu’s office.    Lavrov’s comments to Al Jazeera came as Russia’s war in Ukraine continues to rage. Since February 2022, Ukraine has faced a full-scale Russian invasion that has seen its eastern territories occupied. Lavrov, however, dubbed it a “hybrid war on Russia launched by the United States and NATO”, adding that the Ukraine conflict is also based on cancel culture. “It is not a war of choice [for Russia]. It is the operation which we could not avoid, given the years and years of the US and NATO preparing Ukraine to be an instrument to undermine Russia’s security,” he said. Lavrov said the Ukrainian government had passed legislation intended tocancel “everything Russian”, including language, media, culture and education. “This [law] is against people who for generations have been living in eastern and southern Ukraine … The only thing the Western media is being encouraged to say is that Russia invaded Ukraine,” he told Bays. Ukraine’s President Volodymyr Zelenskyy, however, insists it was Moscow that spurred the current phase of “de-Russification efforts” in the country. “You are doing it – in one generation’s lifetime and forever,” he said in a televised address in March last year. “You are doing your best so that our people abandon the Russian language, because Russian will be associated with you, only with you, with these explosions and killings, with your crimes.”",https://www.aljazeera.com/news/2023/12/10/israel-cannot-carry-out-collective-punishment-of-people-in-gaza-lavrov
"Russians, Belarusians to compete as ‘neutrals’ at 2024 Paris Olympics: IOC",The athletes had initially been banned from competing internationally following Russia’s invasion of Ukraine.,"The International Olympic Committee (IOC) has given the green light to the participation of Russian and Belarusian athletes in the games next year as neutrals, drawing the ire of Ukrainian officials. Russian andBelarusianathletes who qualify in their sport for the Paris 2024 Olympics will be able to take part without flags, emblems or anthems, outside of team events and as long as they do not actively support the war in Ukraine, the IOC said on Friday. “The IOC essentially gave Russia the green light to weaponize the Olympics,” Ukraine’s foreign minister Dmytro Kuleba said in a social media post condemning the decision. “Because the Kremlin will use every Russian and Belarusian athlete as a weapon in its propaganda warfare. I urge all partners to strongly condemn this shameful decision, which undermines Olympic principles,” he added. The athletes had initially been banned from competing internationally following Russia’s invasion of Ukraine, but have since been gradually allowed back as neutral athletes in most sport. The IOC said eight Russians and three Belarusians are among 4,600 athletes worldwide who have so far qualified for the Summer Games, which open in July. They will only be allowed to compete in individual sports and no teams for the two countries will be allowed to participate in Paris. The IOC has also said that no state or government official from Russia or Belarus will be invited to or accredited for Paris 2024, but argue that athletes should not be held accountable for the actions of their governments. Russia’s Sports Minister Oleg Matytsin called the move “discriminatory”. More than 60 Ukrainian athletes have qualified for next year’s Paris Olympics. A total of about 11,000 athletes will take part in the games next year. Athletes and officials from Ukraine, including President Volodymyr Zelenskyy, have repeatedly urged the IOC to exclude Russia and Belarus entirely. However, representatives of international sports federations and national Olympic committees hadcalledforRussian and Belarusian athletesto be admitted under a neutral flag “as soon as possible”. Ukraine’s Sport Minister Matviy Bidnyi told the AFP news agency in advance of the decision on Thursday that Kyiv was concerned the move gave the impression that the IOC “does not want to demonstrate the necessary leadership in the matter of Olympic fairness and justice”. “As aptly stated by President Volodymyr Zelensky: ‘Obviously, any neutral flag of Russian athletes is stained with blood,'” said Bidnyi. “When there is a war and one nation with its passports is destroying another nation, then ‘neutrality’ becomes irresponsibility,” he said, adding that giving up their Russian passport was “the only possible way today for an athlete to prove Olympic excellence is his first priority”. Earlier this year, Russian President Vladimir Putin accused the IOC of using the games as a form of “ethnic discrimination”.   ",https://www.aljazeera.com/news/2023/12/8/russians-belarusians-to-compete-as-neutrals-at-2024-paris-olympics-ioc
"Who is Ilya Ponomarev, the anti-war Russian renegade exiled in Ukraine?","Ponomarev, once a liberal parliamentarian, has likened himself to Charles de Gaulle. Does he really pose a threat to Putin?","Ilya Ponomarev was once a member of the Russian parliament, an unruly liberal tolerated by the leadership. These days, he’s on a mission to slay Vladimir Putin and his aides. “They should be terminated with an aspen stake through their hearts,” he wrote in his memoir, Does Putin Have to Die?: The Story of How Russia Becomes a Democracy after Losing to Ukraine. Exiled in Ukraine since 2016, Ponomarev is the political head of the Freedom of Russia Legion, a volunteer militia thought to include about 1,600 Russian dissidents and defectors using pinprick tactics to aggravate Russian troops with the aim of one day marching on Moscow. To some, he cuts a maverick, temptingly plausible figure. The 48-year-old compares himself to Charles de Gaulle, the French military leader who led his nation’s resistance to the Nazis from exile during World War II and later became president. Who is the man who has reportedly been giving Putin, the president who will run again next year, nightmares? A self-confessed “libertarian communist”, Ponomarev hails from an elite background, his mother having once sat in parliament, his grandfather a former Russian ambassador to Poland. Born in Moscow, the physics graduate started out as a tech entrepreneur, transferring his skills to the oil and gas industry. In his 20s, he worked with Yukos Oil, then chaired by Mikhail Khodorkovsky, the oligarch now exiled in London. As he recounts in his book, he later worked with a TV company, almost striking a business deal with CNN that was scuppered by Putin. Such was his frustration that he decided to enter politics. In 2007, at the age of 32, he entered the Duma, elected on the ticket of Just Russia, a social-democratic party within the Kremlin-approved “systemic opposition”. Even so, Ponomarev stuck his neck out, invoking the “crooks and thieves” epithet for the ruling party that had earlier been popularised by Alexey Navalny, the opposition leader now behind bars. In 2012, he and fellow party member Dmitry Gudkov played a prominent role in the “white ribbon” street protests against Putin, decrying the alleged rigging of the 2011 parliamentary and 2012 presidential elections. The following year, he refused to support a law banning “gay propaganda”. However, Ponomarev definitively crossed the Rubicon when he voted against the annexation of Crimea in 2014. He was captured on camera, refusing to stand and applaud when Putin referred to “national traitors” – a term used by Adolf Hitler in Mein Kampf – in a key speech. That image was printed on giant pro-government street banners that also featured Navalny; Boris Nemtsov, who would later be assassinated; and other dissidents with the words “Aliens among us” emblazoned below. By 2016, he went into exile in Ukraine. Since Russia’s invasion began in early 2022, he has positioned himself as the public face of pro-Ukraine Russians, speaking not only for the Freedom of Russia Legion (FRL) in Ukraine but also theNational Republican Army(NRA), a secretive network of partisans allegedly operating within Russia. Ponomarev also set up a wartime Russian-language opposition TV channel, calling it February Morning, in reference to when the war began. He used it as a platform to announce the NRA’s claim of responsibility for last year’s assassination ofDarya Dugina, the daughter of one of Putin’s close political allies, on the outskirts of Moscow. US intelligence had blamed the car bombing on Ukrainian forces. Still, within Russia, he remains relatively unknown. “Average Russians don’t know much about what Ponomarev is doing right now because there is heavy propaganda, and it’s not within Putin’s interests to popularise or advertise him,” said Natia Seskuria, an associate fellow at the Royal United Services Institute, a London-based think tank. The FRL is one of two Russian groups working within Ukraine to bring down Putin’s government. The other one being theRussian Volunteer Corps(RVC). While both share the same aim, they are ideologically different. The RVC is commanded by a known Nazi close to the local Azov regiment, an ultra-nationalist volunteer military unit. Last May, the FRL and the RVC shocked the world with their joint cross-border raids on western Russia’s Belgorod region. It was the first time that partisans had entered Russia during the Ukraine war. Footage of the attacks showed a Russian officer lying face down in a pool of blood next to Russian passports at a border checkpoint in the town of Grayvoron. Ponomarev said Ukraine’s military intelligence is supporting his coup efforts. This year, he claimed a role in adrone attackon the Kremlin, saying his group had helped to smuggle the devices over the border. He also has suggested he was involved in the assassinations of war bloggerVladlen Tatarskyand pro-Kremlin novelistZakhar Prilepin. But many treat his claims with scepticism. “He’s got no kind of background in military or covert operations. He’s entirely dependent on the Ukrainians. Probably Ukraine’s quite happy for him to kind of try and claim credit,” said Roland Oliphant, senior foreign correspondent with The Telegraph who reported from Moscow for a decade. The FRL is steered by the Congress of People’s Deputies, a shadow parliament of sorts that Ponomarev helped to set up. Based in Poland with members inside and outside Russia, it is hoping for Putin’s government to collapse and is working on a transition plan and new constitution. Congress leaders include Mark Feygin, a former lawmaker and lawyer who represented thePussy Riotfeminist, anti-Putin punk band. But the body lacks big names, like Navalny and chess grandmaster-turned-political activist Garry Kasparov, who are not keen on the FRL’s violent tactics. Ponomarev hopes to build a force that can march on Moscow. Could he succeed whereWagner Group chief Yevgeny Prigozhinfailed? The late Russian mercenary chief, who led the onslaught on Ukraine but fell out with Russian army leaders, staged a spectacular mutiny against the Kremlin in June, taking control of Russia’s military headquarters in Rostov-on-Don. He quickly called off the revolt, relocating to Belarus before dying in a mysterious plane crash two months later. “The power of Prigozhin was that he had all these nationalist Russian credentials. He’d led a force in Ukraine. He was clearly pro-war. He was clearly not a national traitor. I think that’s quite important to Russians,” Oliphant said. Stationed on enemy territory, Ponomarev has a bit of a PR problem. As Oliphant pointed out, he lacks elite support to mount a coup, particularly within the security services. “Are any of those guys in the FSB [Federal Security Service] and FSO [Federal Protective Service] and a whole string of other agencies going to do a coup on behalf of this self-proclaimed liberal who fled to Ukraine?” According to Seskuria, the Kremlin has quickly buried memories of Prigozhin’s coup. “A lot of things have changed, and the regime has become more ruthless,” she said. “The stakes are so high that I don’t really think Russians are ready now to speak out or go out onto the streets and protest.” Now on Russia’s “terror” list, Ponomarev has turned himself into a highly visible target.  But it doesn’t look like he’ll be sticking his “aspen stake” into the regime’s heart any time soon. “Maybe he thinks that he’s going to ride into Moscow on the back of an American or Ukrainian tank,” Oliphant said. “I think that’s the only way he’d get there to be honest.”",https://www.aljazeera.com/news/2023/12/8/who-is-ilya-ponomarev-the-anti-war-russian-renegade-exiled-in-ukraine
"Russia-Ukraine war: List of key events, day 653","As the war enters its 653rd day, these are the main developments.","Here is the situation on Friday, December 8, 2023.",https://www.aljazeera.com/news/2023/12/8/russia-ukraine-war-list-of-key-events-day-653
Ukraine mounts acts of sabotage in Siberia to staunch Russian artillery,Russia has arrested a Belarusian man it accuses of bombing two fuel trains on behalf of Ukraine’s secret services.,"The past week of Russia’s war in Ukraine was remarkable, chiefly for something that happened thousands of kilometres to the east of a hardened battlefront. In an apparent sabotage operation of breathtaking audacity, Ukrainian operatives blew up two freight trains in east Siberia travelling on a track believed to be used to shuttle North Korean-made ordnance to the Russian front lines in Ukraine. Details were sketchy, but some facts have emerged. A freight train caught fire in the 15km-long (9.3-mile) Severomuysky Tunnel in the Republic of Buryatia on the night of November 29, the East Siberian Transport Prosecutor’s office reported. Ukrainian media cited intelligence sources as saying four explosive devices had been planted on the railway, one of two rail links between Russia and China, reportedly also used for ferrying ammunition. “During the movement of the freight train, four explosive devices went off,” the Ukrainian intelligence source was quoted as saying. “Now the [Russian Federal Security Service] FSB is working on the spot, railway workers are unsuccessfully trying to minimise the consequences of the SBU special operation,” the source said, referring to the Security Service of Ukraine by its acronym. The train in question was believed to be carrying 44 cars of refined fuel. At least three were destroyed. A successful detonation might have disabled the tunnel, and that indeed appeared to be the goal of the saboteurs, who told Ukrainian media the route was “paralysed”. On Thursday, the FSB arrested a Belarusian man it said planted the train explosives on behalf of Ukraine’s SBU. Calling the incident a “terrorist act”, Moscow said the detained man’s handler was a Lithuania-based Belarusian linked to Ukraine’s secret services. Russian media said “the explosion seriously damaged the rails, and the leaked fuel flooded them”. Expecting trains to be rerouted through a northern pass of the Baikal-Amur track, the SBU apparently staged a second explosion on a second fuel train as it passed over a bridge in an unspecified location. Four fuel tanks were destroyed and another two were damaged. Ukraine has every reason to disable Russia’s rail links with China. North Korea is believed to have sent Russia more than a million artillery shells to discharge in Ukraine. Satellite images the Washington Post published on October 16 suggested that two Russian ships had successfully transported cargo from the North Korean free trade zone port of Rason to Russia’s port of Dunai several times since August. From Dunai, the containers would most likely traverse the vast Russian landmass via rail. A Washington Post analysis suggested shipments began in mid-August, and US National Security Council spokesperson John Kirby confirmed on October 13 that as many as 1,000 containers’ worth of North Korean weapons had reached Russia between September 7 and October 1. Ukraine was also continuing to focus on disrupting Russian supply routes in Crimea. The Russian defence ministry said electronic warfare systems and air defences downed a total of 35 Ukrainian drones targeting the port of Feodosia in east Crimea on December 1. “Apparently, the Ukrainian Armed Forces intended to hit the oil depot and power plant in the city,” said one Russian report. It was not clear if any drones struck their targets. Russia launched more drones against Ukraine during the week – a total of 83 from November 30 to December 5. Ukraine’s air force said it downed 62 of them. Ukrainian Air Force spokesman Yuriy Ignat said Russia had increased its own production of Iranian-designed Shahed drones, and they were likely to be Russia’s main weapon targeting Ukrainian energy infrastructure during winter. Ukrainian President Volodymyr Zelenskyy also expected an intense Russian air campaign this winter targeting electricity and water utilities, he said in an interview with the AP. Resources were one principal criterion for success in the war, resolve was the other, said Nigel Gould-Davies, chief Eurasia analyst for the International Institute for Strategic Studies (IISS), a London-based think tank. He was speaking at the launch of the IISS’s flagship annual publication, the Armed Conflict Survey. “The GDP [gross domestic product] of the West vastly exceeds Russia’s by a factor of 12,” said Gould-Davies. “But … there are growing signs now, and more have appeared in the last few days, that… the West may be inferior in resolve. We have budget struggles in the [US] House [of Representatives] and now the [US] Senate and the EU is increasingly wrangling over budgetary support for Ukraine,” he said. House and Senate Republicans have been insisting on tying military aid for Ukraine to strengthening border security with Mexico, and a socially conservative agenda. Zelenskyy told the AP these tensions were frustrating, but he “can’t complain too much”. “Look, we are not backing down, I am satisfied. We are fighting with the second (best) army in the world, I am satisfied,” he told the AP, referring to the Russian military. He added: “We are losing people, I’m not satisfied. We didn’t get all the weapons we wanted, I can’t be satisfied, but I also can’t complain too much.” But there were also signs of dissatisfaction in Russia. A Russian opposition polling organisation,Chronicles, published a survey on November 30 suggesting that Russians who supported the war, opposed any withdrawal of troops before military aims had been achieved and supported heightened military spending had nearly halved during the year, from 22 percent to 12 percent. A consistent 39-40 percent during 2023 supported a withdrawal of Russian troops from Ukraine without Russia achieving its war aims.",https://www.aljazeera.com/news/2023/12/7/ukraine-mounts-acts-of-sabotage-in-siberia-to-staunch-russian-artillery
Republicans block Ukraine funding over US-Mexico border despite Biden pleas,"The Kremlin has celebrated the gridlock, saying it hopes US lawmakers will keep axing Biden’s aid plan.","Republican senators in the United States have blocked $106bn in new funding for Ukraine and Israel, rejecting appeals from President Joe Biden amid anger over the exclusion of immigration reforms they had demanded as part of the package. Biden had earlier warned of dire consequences for Kyiv – and a “gift” to Russia’s Vladimir Putin – if Congress failed to pass the measure, which includes about $61bn to help Ukraine keep up pressure on Russia during the freezing winter months, as well as help for Israel and Gaza. “They’re willing to literally kneecap Ukraine on the battlefield and damage our national security in the process,” Biden said. The entire 49-strong Republican minority in the upper chamber voted against the proposal, pointing to a lack of government action on the estimated 10,000 migrantscrossingfrom Mexico into the US every day. “Everyone has been very, very clear on this to say we’re standing firm. Now is the moment,” Senator James Lankford, a lead Republican negotiator on immigration and border issues, told Fox Business ahead of the vote. “We’re completely out of control at the southern border, and it’s time to resolve this.” Citing aid for Israel, independent senator Bernie Sanders also voted against the bill, which needed 60 votes to pass. The Kremlin celebrated the gridlock in Congress, saying it hoped lawmakers would keep shutting down the White House’s aid request. “It is to be hoped that there remain enough people with sober minds among American congressmen,” Kremlin spokesman Dmitry Peskov said on Thursday. Peskov added that the White House was trying to “scorch the money of American citizens in the furnace of the Ukrainian war”. Biden had previously pleaded with Republicans over the package, warning that a victory for Russia over Ukraine would leave Moscow in a position to attack NATO allies and draw US troops into a war. “If Putin takes Ukraine, he won’t stop there,” Biden said. Putin will attack a NATO ally, he predicted, and then “we’ll have something that we don’t seek and that we don’t have today: American troops fighting Russian troops”, Biden said. “We can’t let Putin win,” he said. Border security with Mexico has emerged as a major stumbling block to continued support for Ukraine, even as the White House warned this week that funds designated for providing aid to Ukraine wouldrun outby the end of the year. House and Senate Republicans are backing renewed construction of a border wall, former President Donald Trump’s signature policy, while deeming large numbers of migrants ineligible for asylum and reviving a controversial policy under which asylum seekers are told to remain in Mexico while their immigration case is heard. Biden said he was willing to make “significant” compromises on the border issue but said Republicans would not get everything they wanted. He did not provide details. “This has to be a negotiation,” he said. Biden, who had discussed Ukraine in a virtual summit with Ukrainian President Volodymyr Zelenskyy and G7 leaders earlier on Wednesday, said the US and its allies were prepared to continue supporting Ukraine in its 22-month war against Russia, which currently occupies about a fifth of Ukrainian territory. Zelenskyy warned the G7 that Moscow was counting on Western unity to “collapse” and said Russia had ramped up pressure on the front lines of the conflict. The precarious prospects for the aid package had been clear since a classified Ukraine briefing for senators on Tuesday saw several Republicans walk out, angry that there was no talk of border security. Zelenskyy had been due to address the meeting via video link but cancelled at the last minute. Senators of both parties have acknowledged the need to move quickly to secure a deal given that Congress has just a handful more days in session before the end of the year. Republican negotiators were expected to send a new proposal to Democrats after the failed vote. The president’s willingness to directly engage on the issue carried some political risk with some Democrats and migrant advocates urging him to reject sweeping conservative demands on immigration – which they say are akin to closing the border. House Speaker Mike Johnson, who voted against aid to Kyiv before he took on the job, has made clear he will not agree to send any more money without “transformative” changes to border policy. “The American people deserve nothing less,” Johnson said in a statement. The Louisiana Republican has also declared that any Israel aid needs to be offset with spending cuts, a policy Democrats, the White House and most Senate Republicans oppose. Even amid the disagreement over the new funding package, the US unveiled aid for Kyiv worth $175m from the dwindling supply of money that has already been approved. It includesHIMARS rockets, shells, missiles and ammunition.",https://www.aljazeera.com/news/2023/12/7/republicans-block-ukraine-funding-over-us-mexico-border-despite-biden-pleas
"Russia-Ukraine war: List of key events, day 652","As the war enters its 652nd day, these are the main developments.","Here is the situation on Thursday, December 7, 2023.",https://www.aljazeera.com/news/2023/12/7/russia-ukraine-war-list-of-key-events-day-652
Pro-Russian former Ukrainian parliamentarian shot dead near Moscow,"Illia Kyva, declared a traitor by Ukraine, has been shot dead in a park in Odintsovo region in the southwest of Moscow.","A former pro-Russian member of Ukraine’s parliament has been shot dead near Moscow in an assassination claimed by Kyiv. Illia Kyva, declared a traitor by Ukraine, was shot dead in a park in the Odintsovo region southwest of Moscow on Wednesday. Russian investigators said they have opened an investigation and a hunt for the suspect. “An unknown person fired shots at the victim from an unidentified weapon. The man died on the spot from his injuries,” Russia’s Investigative Committee said in a statement. News agencies, including Reuters and AFP, quoted sources saying Kyva was killed by the Security Service of Ukraine (SBU).    Kyva was a member of Ukraine’s parliament before Moscow invaded in February 2022, but had been in Russia throughout the war and frequently criticised Ukrainian authorities online. He had been sentenced in absentia by a Ukrainian court to 14 years in prison for charges including treason and incitement to violence. The day before Russia invaded Ukraine in February 2022, Kyva said the country had been “soaked by Nazism” and needed “liberating” by Russia – echoing talking points regularly advanced by Russian officials and on state TV. Speaking on national TV, Ukraine’s military intelligence spokesperson Andriy Yusov said: “We can confirm that Kyva is done. Such a fate will befall other traitors of Ukraine, as well as the henchmen of the [Russian President Vladimir] Putin regime.” Yusov did not say who was behind the assassination. In a separate incident, a proxy lawmaker in Ukraine’s eastern Luhansk region was also killed in a car bombing attack on Wednesday, Russian investigators said. Oleg Popov, who served as a deputy in the pro-Moscow Luhansk regional parliament, was killed after the “detonation of an unidentified device in a car”, Russia’s Investigative Committee said, without providing more details.    Kyiv used to rarely comment on whether it was behind the killings of pro-Russian figures, both inside Russia and in parts of Ukraine occupied by Russian forces. But lately, it has started to claim responsibility for a number ofattacksand openly threatened to hunt down other “collaborators” and “traitors”. Moscow has previously said Ukrainewas behindother audacious assassinations deep inside Russia’s borders. In August 2022, Russian nationalist Darya Dugina was killed outside Moscow in a car bombing, while an explosion at a Saint Petersburg cafe in April killed Russian military blogger Vladlen Tatarsky. Ukraine has not publicly claimed responsibility for those attacks, though US intelligence and media reports have linked Kyiv to them. Several lower-ranking Ukrainian officials and politicians who have welcomed Russia’s invasion and worked for Russian-backed authorities in occupied parts of Ukraine have also been killed.   ",https://www.aljazeera.com/news/2023/12/6/pro-russian-former-ukrainian-parliamentarian-shot-dead-near-moscow
"Russia-Ukraine war: List of key events, day 651","As the war enters its 651st day, these are the main developments.","Here is the situation on Wednesday, December 6, 2023.   ",https://www.aljazeera.com/news/2023/12/6/russia-ukraine-war-list-of-key-events-day-651
