Title,Subtitle,Content,URL
"As NATO meets on Ukraine, Russian officials fire warnings at West",Russia has long objected to Ukrainian membership of the Western military alliance. This week’s meeting is stirring old arguments.,"As NATO leaders gather in Lithuania for ameetingthat is being dominated by the Ukraine war, and Kyiv’s desire to join the military alliance, Russia has issued a series of threats. Maria Zakharova, spokesperson of the Russian foreign ministry, told Al Jazeera on Tuesday: “We had an objective to weaken NATO because the United States, Britain and the entire NATO had an objective to weaken Russia. Just look at their statements for years, they wanted to weaken our country.” Sergey Lavrov, the Russian foreign minister, warned that Moscow would take “appropriate steps” in the event of “possible NATO enlargement”, adding that his country would protect its “legitimate security interests”. Addressing reporters in the Russian capital on Tuesday, he said, in comments carried by the TASS news agency, that the Kremlin was struck by the speed at which Finland and Sweden abandoned their long-held principle of neutrality to join NATO. Before the full-scale invasion of Ukraine on February 24, 2022, Russia repeatedly warned the Western military alliance against making Ukraine a member, saying it did not want NATO on its doorstep. While there is broad consensus among NATO members to support Ukraine’s future membership, some states such as Germany and the United States stress that Kyiv’s application can only be seriously considered after Russia’s war ends. Kremlin spokesman Dmitry Peskov told a regular news briefing: “Russia is perceived by them [NATO leaders] as an enemy, as an adversary. It is in this vein that the discussions [in Vilnius] will be conducted. “We are monitoring this very carefully, because much of what has been said will be subject to in-depth analysis in order to take measures to ensure our own security.” At the heart of NATO’s two-day summit is the issue of Moscow’s aggression in Ukraine and how to counter it. Hours before it began, Russia attacked Kyiv with Iranian-made Shahed drones and air raid sirens rang out in the capital; Ukraine said it shot all of them down. NATO chief Jens Stoltenberg said he expects the group to “send a clear, united and positive message on the path towards membership for Ukraine”, but those comments were not strong enough to satisfy Ukrainian President Volodymyr Zelenskyy, who claimed it was “absurd” that a timeline for joining the alliance was not set. US President Joe Biden said Washington and its allies were discussing sending more arms and equipment to Ukrainian forces – pledges that saw Russia baulk. By announcing more aid plans, the US has signalled a lack of interest in talks to end the war, Russia’s RIA news agency cited senior diplomat Konstantin Gavrilov as saying. Gavrilov also warned that Europe would be the first to face “catastrophic consequences” if the war escalates. Ukraine, with some of its country under Russian occupation last year, made the defiant move and formally applied for NATO membership last September. “De facto, Ukraine is already in the alliance. Our weapons are the weapons of the alliance. Our values are what the alliance believes in … Vilnius must confirm all this,” Zelenskyy said on the eve of the NATO summit. Meanwhile, Russia’s ambassador to the US, Anatoly Antonov, warned of “the most unfavourable outcome” amid a standoff between Moscow and NATO countries. “The decisions of the West are posing increasingly insurmountable obstacles to a way out of the acutest political and military crisis, fraught with the most serious consequences for international security,” Antonov said on Monday, as quoted by his embassy on Telegram.",https://www.aljazeera.com/news/2023/7/11/russia-slams-nato-leaders-summit-in-vilnius
Russian submarine commander killed by gunman on morning run,Online news outlets claim that sub commander Stanislav Rzhitsky was involved in missile attack on Ukraine that killed 23 civilians.,"A Russian submarine commander and deputy chief in charge of military mobilisation in Russia’s southern city of Krasnodar has been shot dead, Russia’s state TASS news agency reported, citing law enforcement bodies. According to TASS, the official, Stanislav Rzhitsky, was killed by a gunman on Monday morning and a criminal case into the killing has been opened. The slain official was also the commander of a Russian Black Sea Fleet submarine that local online news outlets in Ukraine claimed wasresponsible for launching Kalibr cruise missiles at Ukrainian targets. Rzhitsky had commanded the Krasnodar submarine, named after the city, in the Russian Navy, TASS reported. It was unclear whether he was the captain of the submarine at the time of his killing. According to the Russian defence ministry, the Krasnodar is a diesel-electric submarine built for the Black Sea Fleet and designed “to fight surface ships and submarines, lay mines and conduct reconnaissance”. Online media covering Russia and Ukraine claimed that Rzhitsky was shot four times during a morning run near a sports complex, and that he had been involved in a submarine-launched missile attack on the Ukrainian city of Vinnytsia in July 2022 that killed 23 civilians,including three children. Stanislav Rzhitsky, who was killed by a killer in Krasnodar, was involved in a missile attack on Vinnitsa.Recall that on July 15, 22, 23 people (including 3 children) were killed as a result of a missile attack on Vinnitsa.pic.twitter.com/8XelDLVZXG — Ukraine Front Lines (@EuromaidanPR)July 10, 2023  Russia attempted to justify the missile attacklast year by claiming its submarine-launched missiles had targeted a meeting of Ukrainian air force commanders and representatives of Western arms suppliers. Ukrainian President Volodymyr Zelenskyy called the missile attack on the city “an open act of terrorism”, which had killed civilians going about their daily business.    United Nations Secretary-General Antonio Guterres said at the time that he was “appalled” by the deaths in Vinnytsia and the European Union said that it was an “atrocity”. Both the UN and EU called for accountability. Among the three children killed was a four-year-old girl with Down’s syndrome Liza Dmitrieva, who was en route to see a speech therapist with her mother when the missile struck. Liza’s mother, Iryna Dmitrieva, was severely injured and left fighting for her life.",https://www.aljazeera.com/news/2023/7/11/russian-submarine-commander-killed-by-gunman-on-morning-run
Australia to deploy surveillance aircraft to assist Ukraine,"The Wedgetail, with as many as 100 crew and support staff, will operate from Germany for at least six months.","Australia will send a Royal Australian Air Force surveillance aircraft to Germany to help support Ukraine by protecting vital humanitarian and military supply lines. The E-7A Wedgetail, one of Australia’s most sophisticated early warning and airborne control platforms, will be based in Germany for six months along with as many as 100 crew and support personnel, Prime Minister Anthony Albanese told a news conference in Berlin on Monday. “This is an important contribution,” he said, standing alongside German Chancellor Olaf Scholz. “Australia, of course, is a long way from Europe. But one of the things that this war has done is remind us that in today’s interconnected globalised world, an event such as the land war in Europe has animpact on the entire world. We’ve been impacted by our economy, [and] we’ve been shocked by the brutal invasion and the disregard for the international rules-based order, which we had come to think was something that we hoped would be a permanent presence. So it is important that the democratic world react to defend the rules-based order.” Scholz gave his backing to the move. “It is truly very important to know how much Australia supports Ukraine,” he said, noting the backing for Kyiv from countries beyond Europe. “Ukraine needs this support.” Kyiv began a renewedcounteroffensivea month ago to take back lands occupied by Russia since it began itsfull-scale invasionof the country in February 2022. Western countries have promised to stand by Kyiv, providing it with the weapons, military equipment and ammunition it needs. “The deployment of the E-7A Wedgetail as an additional early warning capability will help ensure that vital support flowing to Ukraine by the international community is protected,” Australia’s Deputy Prime Minister Richard Marles said in a statement. “Australia is committed to ensuring Ukraine’s sovereignty and territorial integrity prevails against Russia’s assault on the rules-based order.” The Wedgetail will operate only in European airspace avoiding Ukrainian, Russian or Belarusian skies, the statement said. Based on a Boeing 737-700 aircraft, the Wedgetail is modified to combine long-range surveillance radar, secondary radar and tactical voice and data communications systems to provide airborne early warning and control, according to Australia’s air force. It is capable of unlimited long-range deployment with in-flight refuelling. Albanese was in Berlin in advance of theNATO summit, which starts in Vilnius on Tuesday. Australia has been invited to the meeting as an Indo-Pacific Quad partner, along with Japan, New Zealand and South Korea. While in Berlin, Albanese also attended the signing of an in-principle agreement to deliver more than 100 Australian-made Boxer armed carriers to Germany in one of Canberra’s largest-ever defence export deals.",https://www.aljazeera.com/news/2023/7/11/australia-to-deploy-surveillance-aircraft-to-assist-ukraine
Russian attack on Ukrainian aid distribution point kills seven,Zaporizhia Governor Yuriy Malashko says Russian attack on school where humanitarian aid distributed a ‘war crime’.,"A Russian attack on a humanitarian aid distribution point in southeastern Ukraine has killed seven people, Ukrainian officials said, while two people were also killed byRussian shelling in the east of the country. Yuriy Malashko, governor of Ukraine’s Zaporizhia region, said a guided aviation bomb was used in Sunday’s attack on a school building being used to distribute humanitarian aid in the small town of Orikhiv. Malashko calledthe attack a “war crime”. “They hit a humanitarian aid delivery spot in a residential area,” Malashko said on social media. “Four people died on the spot: women aged 43, 45 and 47 and a 47-year-old man.” The death toll has since increased, officials said. “Rescuers removed the bodies of three people with no signs of life from under the rubble. The number of dead has risen to seven,” Ukraine’s emergency services wrote on Telegram later on Monday. Rescue and recovery operations were now complete. Malashko said 11 people wounded in the attack were being treated in hospital. Ukraine’s general prosecutor’s office said the incident was being investigated as a war crime. The prosecutor’s office also said that two people had been killed and three wounded on Monday in Russian shelling of the village of Hostre and the city of Avdiivka in the Donetsk region. Orikhiv, with a pre-war population of about 14,000 people, is in the front-line southeastern region of Zaporizhia where Ukrainian soldiers last month werepushing to recapture heavily fortified positions from Russian forces.    ",https://www.aljazeera.com/news/2023/7/11/russian-attack-on-ukrainian-aid-distribution-point-kills-7
"Russia-Ukraine war: List of key events, day 503","As the conflict enters its 503rd day, these are the main developments.","Here is the situation on Tuesday, July 11, 2023.",https://www.aljazeera.com/news/2023/7/11/russia-ukraine-war-list-of-key-events-day-503
NATO ‘must confirm’ Ukraine is ‘de facto’ a member: Zelenskyy,"While questions about the type of weapons and how many to provide Kyiv continue to be debated by NATO members, Ukraine’s leader seems assured that more are on the way.","Most NATO members stand together with Ukraine and the alliance’s upcoming Lithuania summit must confirm Kyiv is a de facto member, President Volodymyr Zelenskyy says. He also indicated on Monday that further pledges of arms supplies for Ukraine in its war with Russia will be forthcoming at the Vilnius gathering. “The majority of the alliance stands firmly with us,” Zelenskyy said in his nightly video message. “When we applied for membership of NATO, we spoke frankly: de facto, Ukraine is already in the alliance. Our weapons are the weapons of the alliance. Our values are what the alliance believes in … Vilnius must confirm all this.” While questions about the type of weapons and how many to provide Kyiv continue to be debated by NATO members, Ukraine’s leader seems assured that more are on the way. “I am sure that there could well be positive news regarding weapons for our men from Vilnius,” Zelenskyy said. NATO Secretary-General Jens Stoltenberg has said Kyiv will not become a member while war rages and the summit will not issue a formal invitation. Still, allies are divided over how swiftly Ukraine should be allowed to join after the fighting ends. While eastern European countries say a road map should be offered to Kyiv, the United States and Germany are wary of any move that might take the alliance closer to war with Russia. Finland’s Foreign Minister Elina Valtonen told Al Jazeera the alliance was “committed to Ukraine’s membership in NATO in the future”, and to discussing a “future architecture to be put in place once the aggressor leaves the country and ends the war”. But at present, Valtonen said efforts would focus on further aid and support for Ukraine. The US last week announced it decided to sendcluster munitionsto Ukraine to help its military push back invading Russian forces entrenched along the front lines. More than 120 countries have signed the 2008 United Nations Convention on Cluster Munitions to ban their use – including some of Ukraine and the US’s key allies such as France and the United Kingdom. NATO will also raise targets for the stockpiling of ammunition as Kyiv is burning through shells much faster than Western countries can produce them. At the same time, allies will show how they aim to implement NATO’s goal, agreed at last year’s Madrid summit, of putting more than 300,000 troops on high alert to counter Russia, up from 40,000 in the past.   ",https://www.aljazeera.com/news/2023/7/10/nato-must-confirm-ukraine-is-de-facto-a-member-zelenskyy
‘Historic day’: Turkey’s Erdogan agrees to back Sweden’s NATO bid,NATO chief Jens Stoltenberg announces that President Erdogan agrees to forward Sweden’s bid to Turkey’s parliament.,"Turkish President Recep Tayyip Erdogan has agreed to back Sweden’s bid to join NATO after a year of blocking the move, citing Turkish security concerns. NATO Secretary-General Jens Stoltenberg announced on Monday that Erdogan agreed to forward Sweden’s membership bid to Turkey’s parliament. After talks in Vilnius, Lithuania, with Erdogan and Swedish Prime Minister Ulf Kristersson, Stoltenberg said Turkey had agreed to move forward. “I’m glad to announce … President Erdogan has agreed to forward the accession protocol for Sweden to the Grand National Assembly as soon as possible and work closely with the assembly to ensure ratification,” Stoltenberg said at a news conference. “This is a historic day.” NATO membership requires the approval of all of the military alliance’s members. Turkey has held up Sweden’s NATO accession since last year, accusing Stockholm of harbouring Kurdish activists Ankara regards as “terrorists”. A series of demonstrations in Stockholm, including stunts by anti-Islam activists whoburned the Quran, also angered Turkish officials. A joint statement issued after three-way talks stated Turkey and Sweden would work closely on “counterterrorism coordination” and boost trade ties. Earlier on Monday, Erdogan had upped the stakes further by demanding that the European Union revive Turkey’s stalled membership bid as a condition for Sweden to join NATO. The surprise announcement by Erdogan before departing for a NATO summit in Lithuania’s capital added new uncertainty to Sweden’s bid to become the alliance’s 32nd member. It was the first time that Erdogan linked his country’s ambition to join the EU with Sweden’s efforts to become a NATO member. “Turkey has been waiting at the door of the European Union for over 50 years now, and almost all of the NATO member countries are now members of the European Union,” Erdogan told reporters in Istanbul. “I am making this call to these countries that have kept Turkey waiting at the gates of the European Union for more than 50 years. Come and open the way for Turkey’s membership in the European Union. When you pave the way for Turkey, we’ll pave the way for Sweden as we did for Finland.” US President Joe Biden praised “the commitment” by Erdogan on Sweden’s NATO bid. “I stand ready to work with President Erdogan and Türkiye on enhancing defense and deterrence in the Euro-Atlantic area. I look forward to welcoming Prime Minister Kristersson and Sweden as our 32nd NATO Ally.  And I thank Secretary General Stoltenberg for his steadfast leadership,” a White House statement said. Finland’s Foreign Minister Elina Valtonen told Al Jazeera her country, which became a member in April, had been lobbying for its neighbour’s bid to also be ratified. “Our membership is not complete without Sweden,” Valtonen said. Finlandappliedin May 2022 alongside neighbouring Sweden as fears of Russian aggression rose in northern Europe following Moscow’s invasion of Ukraine.   ",https://www.aljazeera.com/news/2023/7/10/turkeys-erdogan-agrees-to-back-swedish-nato-bid-stoltenberg
"NATO membership of Ukraine, Sweden in focus at Vilnius summit","NATO leaders will meet in Lithuania this week to discuss Russia’s aggression, as well as overcome differences over the perspective membership of Ukraine and Sweden.","Brussels, Belgium –The 31 leaders of the North Atlantic Treaty Organization (NATO) are set to convene for a two-day summit in Lithuania’s capital Vilnius this week. The military alliance members will seek to reaffirm their support for war-torn Ukraine on Tuesday and Wednesday, overcome differences over Sweden’s perspective NATO membership, and display a united stance against Russia’s aggression. “This week, at the NATO summit, we will strengthen our deterrence and defence, including with more investment. We will step up our support for Ukraine, and move Ukraine closer to NATO,” the military alliance’s Secretary-General Jens Stoltenberg told reporters in Vilnius. “Lithuania seeks this summit to be remembered as the summit of decisions – not just declarations,” Lithuanian President Gitanas Nausėda said in a tweet on the eve of the summit. For Ukraine, a key decision after the Vilnius summit is to gain confirmation on its NATO membership. Kyivappliedto become a member of the alliance last September, seeking to fortify its borders with Russia. Since then, Ukraine’s President Volodymyr Zelenskyy, his officials – and Ukrainians within the country and around the world – have been lobbying NATO nations to speed up Kyiv’s accession process. But NATO members remain divided over the issue of offering Kyiv the alliance membership amid an ongoing war despite a broad consensus to signal strong support for Ukraine. Nations like the United States and Germany have displayed a restrictive stance towards the idea, compared to NATO’s Baltic members like Lithuania and Poland. In aninterview with broadcaster CNNover the weekend, US President Joe Biden said that Ukraine was still in the middle of a war with Russia, and if Kyiv became a NATO member, then it would drag the entire alliance into the battlefield – a sentiment shared by Germany, Turkey and some other NATO members. “For example, if you did that, then, you know – and I mean what I say – we’re determined to commit every inch of territory that is NATO territory. It’s a commitment that we’ve all made no matter what. If the war is going on, then we’re all in war. We’re at war with Russia, if that were the case,” Biden said. The US leader was referencing NATO’s cornerstone for collective defence – Article 5, which states that an armed attack against one NATO member is an armed attack against all. But a day before the onset of the summit, Ukraine’s Foreign Minister Dmytro Kuleba said in a tweet that “following intensive talks, NATO allies have reached consensus on removing MAP (Membership Action Plan) from Ukraine’s path to membership”. He welcomed this decision and said that it offers Ukraine clarity on becoming a NATO member. Following intensive talks, NATO allies have reached consensus on removing MAP from Ukraine's path to membership. I welcome this long-awaited decision that shortens our path to NATO. It is also the best moment to offer clarity on the invitation to Ukraine to become member. — Dmytro Kuleba (@DmytroKuleba)July 10, 2023  Moreover, on Friday, when Stoltenberg was asked whether NATO’s declaration regarding Kyiv’s Ukraine membership will be stronger than the alliance’s 2008 Bucharest Summit Declaration, when Ukraine and Georgia were promised a similar future in NATO, Stoltenberg said that there are differences this year. “One important difference is that Ukraine has come much closer to NATO, because NATO allies have worked closely with Ukraine for many years, especially since 2014. So, this has ensured a much higher level of cooperation and interoperability between Ukraine and NATO,” he said. Meanwhile, the Kremlin has said that Ukraine becoming a member of NATO would demand “a harsh response” from Russia.    But NATO chief Stoltenberg told reporters in Brussels on Friday that at the Vilnius summit, he expects the alliance to agree to a multiyear programme of assistance to Ukraine, in the face of threats from Russia. “We have already pledged 500 million euros [$548m] for critical needs, including fuel, medical supplies, de-mining equipment and pontoon bridges. We will also help build Ukraine’s security and defence sector, including with military hospitals. And we will help Ukraine transition from Soviet-era to NATO equipment and standards,” he said. He added that NATO will also upgrade its political ties with Kyiv by setting up a NATO-Ukraine Council, which Zelenskyy will inaugurate as a part of this week’s summit. According to Stoltenberg, the Council would act like a consultation mechanism between NATO members and Ukraine, whereby if Kyiv feels threatened, specific issues could be instantly discussed and decided by the Council, bringing Ukraine closer to the alliance. “The NATO-Ukraine Council is a step in the right direction for Kyiv because it will send quite a strong message not only to Ukrainians but also to the Russian President Vladimir Putin,” Harry Nedelcu, geopolitics director at Rasmussen Global and leader of its Ukraine Advisory Service, told Al Jazeera. “But at this summit, the serious debate with respect to Ukraine is going to be on providing Kyiv with more security guarantees in the interim period, until the country joins NATO. These guarantees would include enhancing Ukraine’s military capabilities, and also helping the country develop its own military industry to sustain itself,” Nedelcu added. So far, the US, Germany, the United Kingdom and other countries have said they would pledge to embolden Ukraine militarily in the face of Russian aggression. While strengthening and supporting Ukraine remains a key priority at the Vilnius summit, another pressing matter is Sweden’s future in NATO. Sweden and Finland applied to become NATO memberslast May. While Finland has joined, Turkey and Hungary have been holding up Sweden’s membership. Turkish President Recep Tayyip Erdogan has accused Sweden of providing safe haven to members of the Kurdistan Workers’ Party (PKK) and the Democratic Union Party (PYD) in Syria, both of which Ankara considers “terrorist” organisations. Erdogan also asked Sweden to lift an arms embargo on Turkey imposed in 2019 after Ankara’s incursion into northern Syria. He said these were important “security concerns” for Turkey that had to be resolved before he agreed to NATO’s enlargement.    While Sweden has passed an “anti-terrorism” law and lifted the arms embargo, the recent incident of theburning of the Quranin the country has once again angered Turkey, and Erdogan has repeatedly expressed that Stockholm has not done enough to quash Kurdish groups. Erdogan and Swedish Prime Minister Ulf Kristersson will meet in the presence of Stoltenberg before the Vilnius summit begins to resolve their differences. “A good scenario would be if in Vilnius, Erdogan says, ‘I am satisfied with the actions of the Swedish parliament and I am ready to put this in front of my Parliament’,” a senior NATO official told journalists in a press briefing before the summit. “There are more than 50 percent of chances that this happens, but let’s see,” he added. According to Bruno Lete, security and defence expert at the German Marshall Fund of the United States (GMF) in Brussels, from a technical perspective there is nothing that prevents Sweden from becoming a NATO member. “Sweden has one of the most performant armed forces in Europe. So, this is really a political problem,” he told Al Jazeera. “Turkey is using its veto on Swedish membership to pursue its self-interest. Turkey is interested in regaining access to the US F-16 jet fighter programme. The country was removed from the programme years ago after it decided to buy Russian S-400 systems despite warnings from Washington not to do so,” he said. “At this point, negotiations between Turkey and Sweden are still in a deadlock. But the real kingmaker here is the United States, which has decision-making power on pulling Turkey back into the jet fighter programme. The problem is that Washington is not so keen to do so,” Lette said, adding that once Turkey ratifies Sweden’s membership, Hungary will follow suit. In his interview with CNN, Biden acknowledged Turkey’s ambitions and said that Turkey is seeking to modernise its F-16 fleet, along with Greece. “And so, what I’m trying to, quite frankly, put together is a little bit of a consortium here, where we’re strengthening NATO in terms of military capacity of both Greece as well as Turkey, and allow Sweden to come in. But it’s in play. It’s not done,” Biden said. Prior to his departure to the Vilnius summit, Erdogan denied links between Sweden’s NATO membership and Ankara’s F-16 goal. But he said if Turkey became a member of the European Union, it would speed up Sweden’s NATO membership. In a press conference in Vilnius before the summit, Stoltenberg said he supported Turkey’s EU membership and highlighted that it is still possible that Sweden could join NATO at the summit.  Another key priority for the transatlantic military alliance is countering threats from China, an integral issue for leaders from Japan, Australia, New Zealand and South Korea who are also attending the summit. At the NATO summit last year in Spain’s capital Madrid, the alliance identified China as a “systemic challenge to Euro-Atlantic security” and has acknowledged Beijing’s “no-limits” partnership with Russia. But according to GMF’s Lete, while the leaders from Asia, Australia and New Zealand want NATO to weigh in further on China, the alliance’s goal to partner with these nations is merely for information exchange and situational awareness and is not a military partnership. “A recent proposal to increase the NATO presence in Asia by opening a representation office in Tokyo was actually blocked by France. The alliance focuses on addressing the Chinese strategic threat here locally in Europe, not by expanding its presence in Asia,” he said. “I believe NATO is well equipped to deal with external threats and the rapidly changing world order,” Lete said. “Its core mission to defend Europe and bind both sides of the Atlantic is more relevant than ever. But in my opinion, the biggest challenge NATO will need to deal with in the future emerges from the inside.”",https://www.aljazeera.com/news/2023/7/10/nato-membership-of-ukraine-sweden-in-focus-at-vilnius-summit
"New data suggests 50,000 Russian deaths during Ukraine war",Independent Russian media shed light on one of Moscow’s closest-held secrets.,"Nearly 50,000 Russian men have died in the war in Ukraine, according to the first independent statistical analysis of Russia’s war dead. Two independent Russian media outlets, Mediazona and Meduza, working with a data scientist from Germany’s Tübingen University, used Russian government data to shed light on one of Moscow’s closest-held secrets — the true human cost of its invasion of Ukraine. To do so, they relied on a statistical concept popularised during the COVID-19 pandemic called excess mortality. Drawing on inheritance records and official mortality data, they estimated how many more men below the age of 50 died between February 2022 and May 2023 than normal. Neither Moscow nor Kyiv gives timely data on military losses, and each is at pains to amplify the other side’s casualties. Russia has publicly acknowledged the deaths of just about 6,000 soldiers. Reports about military losses have been repressed in Russian media, activists and independent journalists say. Documenting the dead has become an act of defiance, and those who do so face harassment and potential criminal charges. Despite such challenges, Mediazona and BBC News Russian, working with a network of volunteers, have used social media postings and photographs of cemeteries across Russia to build a database of confirmed war deaths. As of July 7, they had identified 27,423 dead Russian soldiers. “These are only soldiers who we know by name, and their deaths in each case are verified by multiple sources,” said Dmitry Treshchanin, an editor at Mediazona who helped oversee the investigation. “The estimate we did with Meduza allows us to see the ‘hidden’ deaths, deaths the Russian government is so obsessively and unsuccessfully trying to hide.” To come up with a more comprehensive tally, journalists from Mediazona and Meduza obtained records of inheritance cases filed with the Russian authorities. Their data from the National Probate Registry contained information about more than 11 million people who died between 2014 and May 2023. According to their analysis, 25,000 more inheritance cases were opened in 2022 for males aged 15 to 49 than expected. By May 27, 2023, the number of excess cases had shot up to 47,000.    That surge is roughly in line with a May assessment by the White House that more than 20,000 Russians had been killed in Ukraine since December, though lower than the US and UK intelligence assessments of overall Russian deaths. In February, the UK Ministry of Defence said approximately 40,000 to 60,000 Russians had likely been killed in the war. A leaked assessment from the US Defense Intelligence Agency put the number of Russians killed in action in the first year of the war at 35,000 to 43,000. “Their figures might be accurate, or they might not be,” Treshchanin, the Mediazona editor, said in an email. “Even if they have sources in the Russian Ministry of Defence, its own data could be incomplete. It’s extremely difficult to pull together all of the casualties from the army, Rosgvardia, Akhmat battalion, various private military companies, of which Wagner is the largest, but not the only one. Casualties among inmates, first recruited by Wagner and now by the MoD, are also a very hazy subject, with a lot of potential for manipulation. Statistics could actually give better results.” Many Russian deaths – as well as amputations – could have been prevented with better front-line first aid, the UK Ministry of Defence said in an intelligence assessment published on Monday. Russia has suffered an average of about 400 casualties a day for 17 months, creating a “crisis” in combat medical care that is likely undermining medical services for civilians in border regions near Ukraine, the ministry said. Independently, Dmitry Kobak, a data scientist from Tübingen University who has published work on excess COVID-19 deaths in Russia, obtained mortality data broken down by age and sex for 2022 from Rosstat, Russia’s official statistics agency. He found that 24,000 more men below the age of 50 died in 2022 than expected, a figure that aligns with the analysis of inheritance data. The COVID-19 pandemic made it harder to figure out how many men would have died in Russia since February 2022 if there had not been a war. Both analyses corrected for the lingering effects of COVID on mortality by indexing male death rates against female deaths. Sergei Scherbov, a scholar at the International Institute for Applied Systems Analysis in Austria, cautioned that “differences in the number of deaths between males and females can vary significantly due to randomness alone”. “I am not saying that there couldn’t be an excess number of male deaths, but rather that statistically speaking, this difference in deaths could be a mere outcome of chance,” he said. Russians who are missing but not officially recognised as dead, as well as citizens of Ukraine fighting in units of the self-proclaimed Donetsk and Luhansk republics, are not included in these counts. Kobak acknowledged that some uncertainties remain, especially regarding the deaths of older men. Moreover, it is hard to know how many missing Russian soldiers are actually dead. But he said neither factor is likely to have a huge effect. “That uncertainty is in the thousands,” he said. “The results are plausible overall.” The Russian defence ministry did not immediately respond to a request for comment. Meduza is an independent Russian media outlet that has been operating in exile for eight years, with headquarters in Riga, Latvia. In April 2021, Russian authorities designated Meduza a “foreign agent”, making it harder to generate advertising income, and in January 2023, the Kremlin banned it as an illegal “undesirable organisation”. Moscow has also labelled independent outlet Mediazona as a “foreign agent” and blocked its website after Russia’s full-scale invasion of Ukraine.",https://www.aljazeera.com/news/2023/7/10/new-data-uncovers-50000-russian-deaths-during-the-ukraine-war
"Russia confirms Wagner-Putin meeting, releases Gerasimov video","Russia appears to be trying to take control of the confusing narrative around the Wagner Group, after last month’s shocking mutiny.","Russian President Vladimir Putin held talks withWagnerleaderYevgeny Prigozhinfor three hours, days after a short-lived rebellion led by the mercenary chief and his private army, the Kremlin has confirmed. Monday’s announcement came shortly after Russia’s defence ministry published a video featuring the country’s military chief,Valery Gerasimov, marking the first time he has been seen publicly since Wagner’s rebellion aimed to oust him. Both updates appeared to be an attempt by Moscow to take control of the narrative surrounding the Wagner Group after a turbulent period. During last month’s unexpected yet brief revolt in Russia, the Wagner chief denouncedGerasimovandDefence Minister Sergey Shoigu,accusing them of failing to provide his fighters in Ukraine with ammunition. The Putin-Prigozhin meeting took place at the Kremlin on June 29 and involved commanders from the military company, Kremlin spokesperson Dmitry Peskov said. The confirmation of a face-to-face meeting with Putin, who has branded Prigozhina backstabbing traitor, adds a new twist to the uncertainty surrounding the mercenary chief. His fate and whereabouts have been unknown since the abortive mutiny, which many observers say has severely weakened Putin’s authority. According to Peskov, Putin offered an “assessment” of Wagner’s actions on the battlefield in Ukraine and “of the events of June 24” – the armed rebellion which was halted just before hoards of mercenaries planned to march on Moscow. The president also “listened to the explanations of the commanders and offered them options for further employment and further use in combat” during the meeting. “The commanders themselves presented their version of what happened,” Peskov said. “They underscored that they are staunch supporters and soldiers of the head of state and the commander-in-chief, and also said that they are ready to continue to fight for their homeland.” Thirty-five people took part in the talks, including Wagner commanders and the leadership of the company, namely Prigozhin himself. Tensions had come to a head on June 24, after Prigozhin raged for months at Russia’s top brass in foul-mouthed diatribes, accusing them of incompetence in their war efforts in Ukraine. Prigozhin had cast his Wagner fighters as leading on the battlefields and, throughout the Ukraine war, has been first to announce gains against Kyiv’s troops, ahead of the Russian army. Last month’s mutiny threw the top mercenary’s long-standing relations with Putin into question and, so it seemed, he was exiled to Belarus, under a deal brokered by President Alexander Lukashenko. Minsk added to the uncertainty surrounding the pact last week, saying Prigozhin was no longer in Belarus, and had returned to Russia. Observers see the rebellion as the biggest challenge to Putin’s authority since he came to power. Wagner commanders “stressed that they are staunch supporters … of the head of state”, Peskov said. “They also said that they were ready to continue fighting for the motherland.”   ",https://www.aljazeera.com/news/2023/7/10/putin-met-with-wagner-leader-gerasimov-makes-an-appearance
