id,text,idx,location,press,Timestamp,label,cause,effect,iob2,maj_label
12,House passes resolution of support for Israel in wake of Jayapal comments,429,Palestine,CNN,2023/07/18,1,wake of Jayapal comments,House passes resolution of support for Israel,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']",1
12,House passes resolution of support for Israel in wake of Jayapal comments,429,Palestine,CNN,2023/07/18,1,wake of Jayapal comments,House passes resolution of support for Israel,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']",1
158,How antisemitic hate groups are using artificial intelligence in the wake of Hamas attacks,521,Palestine,CNN,2023/11/14,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
158,How antisemitic hate groups are using artificial intelligence in the wake of Hamas attacks,521,Palestine,CNN,2023/11/14,1,Hamas attacks,antisemitic hate groups are using artificial intelligence,"['O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O', 'B-CAUSE', 'I-CAUSE']",1
158,How antisemitic hate groups are using artificial intelligence in the wake of Hamas attacks,521,Palestine,CNN,2023/11/14,1,Hamas attacks,antisemitic hate groups are using artificial intelligence,"['O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O', 'B-CAUSE', 'I-CAUSE']",1
159,How deadly is the Israel-Gaza war for journalists?,209,Palestine,Al Jazeera,2023/11/09,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
159,How deadly is the Israel-Gaza war for journalists?,209,Palestine,Al Jazeera,2023/11/09,1,Israel-Gaza war,deadly,"['O', 'B-EFFECT', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O']",0
159,How deadly is the Israel-Gaza war for journalists?,209,Palestine,Al Jazeera,2023/11/09,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
89,How does a country join NATO?,651,Ukraine,Al Jazeera,2023/07/12,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",0
89,How does a country join NATO?,651,Ukraine,Al Jazeera,2023/07/12,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",0
89,How does a country join NATO?,651,Ukraine,Al Jazeera,2023/07/12,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",0
293,How much aid Gaza needs to survive: A visual guide,480,Palestine,CNN,2024/01/22,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
293,How much aid Gaza needs to survive: A visual guide,480,Palestine,CNN,2024/01/22,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
293,How much aid Gaza needs to survive: A visual guide,480,Palestine,CNN,2024/01/22,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
59,How the truce between Israel and Hamas was extended another day – and why it could end soon,444,Palestine,CNN,2023/11/30,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
59,How the truce between Israel and Hamas was extended another day – and why it could end soon,444,Palestine,CNN,2023/11/30,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
59,How the truce between Israel and Hamas was extended another day – and why it could end soon,444,Palestine,CNN,2023/11/30,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
3,How volunteer guards foiled a carefully planned Hamas attack on one kibbutz,508,Palestine,CNN,2023/10/18,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
3,How volunteer guards foiled a carefully planned Hamas attack on one kibbutz,508,Palestine,CNN,2023/10/18,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
3,How volunteer guards foiled a carefully planned Hamas attack on one kibbutz,508,Palestine,CNN,2023/10/18,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
177,Hull photo exhibition of Ukraine war shows 'courage and hope' - BBC News,863,Ukraine,BBC,2023/08/02,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
177,Hull photo exhibition of Ukraine war shows 'courage and hope' - BBC News,863,Ukraine,BBC,2023/08/02,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
177,Hull photo exhibition of Ukraine war shows 'courage and hope' - BBC News,863,Ukraine,BBC,2023/08/02,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
145,Humanity blasted and broken: Gaza through a medic's eyes - BBC News,278,Palestine,BBC,2023/10/25,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
145,Humanity blasted and broken: Gaza through a medic's eyes - BBC News,278,Palestine,BBC,2023/10/25,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
145,Humanity blasted and broken: Gaza through a medic's eyes - BBC News,278,Palestine,BBC,2023/10/25,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
242,Humza Yousaf's relief as family cross Gaza border to safety - BBC News,323,Palestine,BBC,2023/11/03,1,family cross Gaza border to safety,Humza Yousaf's relief,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O']",1
242,Humza Yousaf's relief as family cross Gaza border to safety - BBC News,323,Palestine,BBC,2023/11/03,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
242,Humza Yousaf's relief as family cross Gaza border to safety - BBC News,323,Palestine,BBC,2023/11/03,1,family cross Gaza border to safety,Humza Yousaf's relief,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O']",1
150,"Hungary, Poland, Slovakia to continue own bans on Ukraine grains",639,Ukraine,Al Jazeera,2023/09/15,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
150,"Hungary, Poland, Slovakia to continue own bans on Ukraine grains",639,Ukraine,Al Jazeera,2023/09/15,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
150,"Hungary, Poland, Slovakia to continue own bans on Ukraine grains",639,Ukraine,Al Jazeera,2023/09/15,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
69,ICJ to decide on emergency measures in Israel-Gaza genocide case on Friday,167,Palestine,Al Jazeera,2024/01/24,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
69,ICJ to decide on emergency measures in Israel-Gaza genocide case on Friday,167,Palestine,Al Jazeera,2024/01/24,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
69,ICJ to decide on emergency measures in Israel-Gaza genocide case on Friday,167,Palestine,Al Jazeera,2024/01/24,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
215,IMF says Israel-Hamas war likely to hit neighboring economies,418,Palestine,CNN,2023/10/25,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
215,IMF says Israel-Hamas war likely to hit neighboring economies,418,Palestine,CNN,2023/10/25,1,Israel-Hamas war,likely to hit neighboring economies,"['O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']",1
215,IMF says Israel-Hamas war likely to hit neighboring economies,418,Palestine,CNN,2023/10/25,1,Israel-Hamas war,likely to hit neighboring economies,"['O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']",1
305,"Impeding aid to Gaza could be crime under ICC jurisdiction, says prosecutor",171,Palestine,Al Jazeera,2023/10/29,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
305,"Impeding aid to Gaza could be crime under ICC jurisdiction, says prosecutor",171,Palestine,Al Jazeera,2023/10/29,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
305,"Impeding aid to Gaza could be crime under ICC jurisdiction, says prosecutor",171,Palestine,Al Jazeera,2023/10/29,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
54,"In Gaza, disease could be even deadlier than airstrikes, WHO says",490,Palestine,CNN,2023/12/04,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
54,"In Gaza, disease could be even deadlier than airstrikes, WHO says",490,Palestine,CNN,2023/12/04,1,disease,could be even deadlier than airstrikes,"['O', 'O', 'O', 'B-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O']",0
54,"In Gaza, disease could be even deadlier than airstrikes, WHO says",490,Palestine,CNN,2023/12/04,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
311,In pictures: Israel at war with Hamas,492,Palestine,CNN,2023/10/07,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
311,In pictures: Israel at war with Hamas,492,Palestine,CNN,2023/10/07,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
311,In pictures: Israel at war with Hamas,492,Palestine,CNN,2023/10/07,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
50,India appeals death sentences of ex-naval officers in Qatar - BBC News,387,Palestine,BBC,2023/11/09,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
50,India appeals death sentences of ex-naval officers in Qatar - BBC News,387,Palestine,BBC,2023/11/09,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
50,India appeals death sentences of ex-naval officers in Qatar - BBC News,387,Palestine,BBC,2023/11/09,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
58,Inside Putin's carefully choreographed annual news conference - BBC News,877,Ukraine,BBC,2023/12/14,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
58,Inside Putin's carefully choreographed annual news conference - BBC News,877,Ukraine,BBC,2023/12/14,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
58,Inside Putin's carefully choreographed annual news conference - BBC News,877,Ukraine,BBC,2023/12/14,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
212,Investigations reveal discrepancies in Israel’s Gaza hospital attack claims,62,Palestine,Al Jazeera,2023/10/20,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
212,Investigations reveal discrepancies in Israel’s Gaza hospital attack claims,62,Palestine,Al Jazeera,2023/10/20,1,Investigations,reveal discrepancies in Israel’s Gaza hospital attack,"['B-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O']",0
212,Investigations reveal discrepancies in Israel’s Gaza hospital attack claims,62,Palestine,Al Jazeera,2023/10/20,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
87,"Iran and Israel: From allies to archenemies, how did they get here?",49,Palestine,Al Jazeera,2023/11/06,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
87,"Iran and Israel: From allies to archenemies, how did they get here?",49,Palestine,Al Jazeera,2023/11/06,1,,From allies to archenemies,"['O', 'O', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
87,"Iran and Israel: From allies to archenemies, how did they get here?",49,Palestine,Al Jazeera,2023/11/06,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
136,"Iran helping Russia build drone stockpile that is expected to be ‘orders of magnitude larger’ than previous arsenal, US says",997,Ukraine,CNN,2023/07/25,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
136,"Iran helping Russia build drone stockpile that is expected to be ‘orders of magnitude larger’ than previous arsenal, US says",997,Ukraine,CNN,2023/07/25,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
136,"Iran helping Russia build drone stockpile that is expected to be ‘orders of magnitude larger’ than previous arsenal, US says",997,Ukraine,CNN,2023/07/25,1,Iran helping Russia build drone stockpile,‘orders of magnitude larger’ than previous arsenal,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O']",0
88,Iran says US strikes are a 'strategic mistake' - BBC News,313,Palestine,BBC,2024/02/04,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
88,Iran says US strikes are a 'strategic mistake' - BBC News,313,Palestine,BBC,2024/02/04,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
88,Iran says US strikes are a 'strategic mistake' - BBC News,313,Palestine,BBC,2024/02/04,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
193,Iran says attacks by its allies won’t stop until Israel’s war in Gaza ends,505,Palestine,CNN,2024/01/17,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
193,Iran says attacks by its allies won’t stop until Israel’s war in Gaza ends,505,Palestine,CNN,2024/01/17,1,Israel’s war in Gaza,Iran says attacks by its allies won’t stop,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O']",0
193,Iran says attacks by its allies won’t stop until Israel’s war in Gaza ends,505,Palestine,CNN,2024/01/17,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
36,Iran's sudden strikes show just how perilous region has become - BBC News,340,Palestine,BBC,2024/01/20,1,Iran's sudden strikes,how perilous region has become,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O']",1
36,Iran's sudden strikes show just how perilous region has become - BBC News,340,Palestine,BBC,2024/01/20,1,Iran's sudden strikes,just how perilous region has become,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O']",1
36,Iran's sudden strikes show just how perilous region has become - BBC News,340,Palestine,BBC,2024/01/20,1,Iran's sudden strikes,show just how perilous region has become,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O']",1
75,"Iran’s Raisi, Saudi Arabia’s MBS discuss Israel-Hamas war",107,Palestine,Al Jazeera,2023/10/12,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
75,"Iran’s Raisi, Saudi Arabia’s MBS discuss Israel-Hamas war",107,Palestine,Al Jazeera,2023/10/12,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
75,"Iran’s Raisi, Saudi Arabia’s MBS discuss Israel-Hamas war",107,Palestine,Al Jazeera,2023/10/12,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
148,"Israel Gaza: Hostages were carrying white cloth when shot, IDF says - BBC News",376,Palestine,BBC,2023/12/16,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
148,"Israel Gaza: Hostages were carrying white cloth when shot, IDF says - BBC News",376,Palestine,BBC,2023/12/16,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
148,"Israel Gaza: Hostages were carrying white cloth when shot, IDF says - BBC News",376,Palestine,BBC,2023/12/16,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
148,Israel Gaza: UN warns of 'slaughter' if Israel launches ground assault on Rafah - BBC News,314,Palestine,BBC,2024/02/14,1,Israel launches ground assault on Rafah,UN warns of 'slaughter',"['O', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O']",1
148,Israel Gaza: UN warns of 'slaughter' if Israel launches ground assault on Rafah - BBC News,314,Palestine,BBC,2024/02/14,1,if Israel launches ground assault on Rafah,UN warns of 'slaughter',"['O', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O']",1
148,Israel Gaza: UN warns of 'slaughter' if Israel launches ground assault on Rafah - BBC News,314,Palestine,BBC,2024/02/14,1,,UN warns of 'slaughter',"['O', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
97,Israel accused of wielding starvation as a weapon of war against Gaza,193,Palestine,Al Jazeera,2023/12/18,1,weapon of war against Gaza,Israel accused of wielding starvation,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']",1
97,Israel accused of wielding starvation as a weapon of war against Gaza,193,Palestine,Al Jazeera,2023/12/18,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
97,Israel accused of wielding starvation as a weapon of war against Gaza,193,Palestine,Al Jazeera,2023/12/18,1,Israel accused of wielding starvation,weapon of war against Gaza,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']",1
80,"Israel and Hamas agree to extend truce by two days, Qatar says",203,Palestine,Al Jazeera,2023/11/27,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
80,"Israel and Hamas agree to extend truce by two days, Qatar says",203,Palestine,Al Jazeera,2023/11/27,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
80,"Israel and Hamas agree to extend truce by two days, Qatar says",203,Palestine,Al Jazeera,2023/11/27,1,,Israel and Hamas agree to extend truce by two days,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O']",0
297,Israel army says ‘aerial infiltration’ on Lebanon border was a false alarm,188,Palestine,Al Jazeera,2023/10/11,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
297,Israel army says ‘aerial infiltration’ on Lebanon border was a false alarm,188,Palestine,Al Jazeera,2023/10/11,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
297,Israel army says ‘aerial infiltration’ on Lebanon border was a false alarm,188,Palestine,Al Jazeera,2023/10/11,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
265,Israel assessing Hamas claim youngest hostage and family members are dead,485,Palestine,CNN,2023/11/29,1,claim youngest hostage and family members are dead,,"['O', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']",0
265,Israel assessing Hamas claim youngest hostage and family members are dead,485,Palestine,CNN,2023/11/29,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
265,Israel assessing Hamas claim youngest hostage and family members are dead,485,Palestine,CNN,2023/11/29,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
142,"Israel bombs al-Maghazi refugee camp, killing dozens, Gaza officials say",161,Palestine,Al Jazeera,2023/11/05,1,Israel bombs al-Maghazi refugee camp,killing dozens,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O']",1
142,"Israel bombs al-Maghazi refugee camp, killing dozens, Gaza officials say",161,Palestine,Al Jazeera,2023/11/05,1,Israel bombs al-Maghazi refugee camp,killing dozens,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O']",1
142,"Israel bombs al-Maghazi refugee camp, killing dozens, Gaza officials say",161,Palestine,Al Jazeera,2023/11/05,1,Israel bombs al-Maghazi refugee camp,killing dozens,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O']",1
100,Israel cannot carry out ‘collective punishment’ of people in Gaza: Lavrov,643,Ukraine,Al Jazeera,2023/12/10,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
100,Israel cannot carry out ‘collective punishment’ of people in Gaza: Lavrov,643,Ukraine,Al Jazeera,2023/12/10,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
100,Israel cannot carry out ‘collective punishment’ of people in Gaza: Lavrov,643,Ukraine,Al Jazeera,2023/12/10,1,,arry out ‘collective punishment,"['O', 'O', 'O', 'O', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
130,"Israel clamps down on Al Mayadeen, steps back on threats to Al Jazeera",10,Palestine,Al Jazeera,2023/11/13,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
130,"Israel clamps down on Al Mayadeen, steps back on threats to Al Jazeera",10,Palestine,Al Jazeera,2023/11/13,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
130,"Israel clamps down on Al Mayadeen, steps back on threats to Al Jazeera",10,Palestine,Al Jazeera,2023/11/13,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0
318,Israel considers potential hostage deal with Hamas,420,Palestine,CNN,2023/11/21,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",0
318,Israel considers potential hostage deal with Hamas,420,Palestine,CNN,2023/11/21,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",0
318,Israel considers potential hostage deal with Hamas,420,Palestine,CNN,2023/11/21,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",0
37,"Israel drops leaflets seeking intel on captives, as Gaza attacks continue",194,Palestine,Al Jazeera,2024/01/20,1,Gaza attacks continue,"Israel drops leaflets seeking intel on captives,","['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE']",1
37,"Israel drops leaflets seeking intel on captives, as Gaza attacks continue",194,Palestine,Al Jazeera,2024/01/20,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
